09:00:00,200
09:00:34,202
09:00:55,202
09:01:24,202
09:02:10,203
09:02:34,204
09:03:16,206
09:03:57,208
09:04:32,208
09:05:19,208
09:05:54,207
09:06:21,205
09:06:40,205
09:07:05,205
09:07:22,203
09:07:40,201
09:08:20,199
09:08:35,201
09:09:08,201
09:10:06,203
09:10:29,205
09:11:20,207
09:12:04,206
09:12:36,206
09:13:11,205
09:14:10,204
09:14:31,203
09:15:02,201
09:15:36,199
09:16:20,199
09:16:55,200
09:17:34,200
09:17:52,200
09:18:33,201
09:19:15,202
09:19:49,204
09:20:24,206
09:20:53,208
09:21:08,210
09:22:02,210
09:22:33,211
09:23:15,210
09:23:45,210
09:24:16,209
09:24:32,209
09:24:51,211
09:25:08,213
09:25:36,211
09:26:22,210
09:26:48,210
09:27:47,210
09:28:46,208
09:29:05,207
09:29:58,207
09:30:29,206
09:31:05,205
09:32:04,205
09:32:30,205
09:33:07,206
09:33:27,208
09:34:13,206
09:34:34,205
09:35:08,203
09:35:47,202
09:36:35,204
09:37:01,206
09:37:56,206
09:38:13,204
09:38:35,203
09:39:10,202
09:39:53,202
09:40:28,202
09:40:53,204
09:41:46,206
09:42:41,206
09:43:08,208
09:43:44,209
09:44:29,209
09:45:27,211
09:46:17,213
09:46:44,212
09:47:06,213
09:47:51,211
09:48:47,211
09:49:19,209
09:50:00,209
09:50:44,207
09:51:35,207
09:51:52,207
09:52:26,209
09:52:48,210
09:53:07,210
09:53:52,210
09:54:49,211
09:55:28,211
09:56:01,211
09:56:37,211
09:57:36,212
09:58:07,212
09:58:36,212
09:59:00,214
09:59:40,216
10:00:15,217
10:00:36,218
10:01:04,217
10:01:21,217
10:01:36,216
10:02:19,214
10:02:34,214
10:02:57,214
10:03:12,214
10:03:54,215
10:04:25,216
10:05:09,214
10:05:54,216
10:06:13,217
10:07:02,218
10:07:45,218
10:08:10,219
10:08:57,219
10:09:24,220
10:09:55,221
10:10:44,222
10:11:41,224
10:12:23,224
10:13:09,226
10:13:52,225
10:14:45,226
10:15:40,227
10:16:01,227
10:16:17,227
10:16:41,228
10:17:15,230
10:18:12,230
10:18:48,230
10:19:43,231
10:20:34,233
10:21:21,234
10:21:41,235
10:22:01,237
10:22:37,239
10:23:28,239
10:24:22,239
10:25:20,237
10:25:51,236
10:26:26,235
10:27:17,234
10:27:36,235
10:28:15,237
10:29:05,238
10:29:58,240
10:30:35,242
10:31:21,244
10:32:01,246
10:33:00,247
10:33:58,247
10:34:15,248
10:34:42,248
10:35:12,249
10:35:48,249
10:36:25,250
10:37:24,250
10:38:16,252
10:39:10,252
10:39:54,250
10:40:43,248
10:41:24,247
10:41:45,245
10:42:43,244
10:43:13,242
10:43:48,242
10:44:18,241
10:44:46,239
10:45:14,237
10:45:36,236
10:46:04,234
10:46:42,234
10:47:30,234
10:48:12,236
10:49:07,237
10:50:05,238
10:50:25,240
10:50:54,241
10:51:09,241
10:52:01,241
10:52:36,242
10:53:13,241
10:54:09,239
10:55:02,238
10:55:49,238
10:56:29,236
10:56:51,234
10:57:42,233
10:58:14,231
10:59:10,231
10:59:30,231
10:59:55,230
11:00:48,229
11:01:29,228
11:01:49,227
11:02:13,225
11:02:48,224
11:03:09,224
11:03:59,222
11:04:47,220
11:05:30,218
11:06:05,218
11:06:52,216
11:07:21,215
11:08:02,213
11:09:01,213
11:09:18,211
11:10:07,210
11:10:25,210
11:11:09,210
11:11:45,211
11:12:30,211
11:13:01,211
11:13:57,210
11:14:12,210
11:14:29,208
11:15:14,208
11:15:33,206
11:16:01,204
11:16:25,205
11:17:04,207
11:17:22,207
11:18:08,208
11:18:33,207
11:19:00,207
11:19:28,205
11:19:58,205
11:20:19,204
11:20:57,205
11:21:29,206
11:22:06,206
11:22:56,206
11:23:11,207
11:23:32,207
11:24:07,206
11:25:04,206
11:25:29,205
11:25:54,205
11:26:23,204
11:26:57,204
11:27:19,203
11:27:59,202
11:28:47,201
11:29:13,199
11:30:12,197
11:31:02,196
11:31:37,195
11:32:31,194
11:33:28,193
11:34:25,193
11:34:55,191
11:35:49,190
11:36:09,190
11:36:56,188
11:37:46,188
11:38:14,190
11:38:59,191
11:39:39,193
11:40:33,191
11:40:53,191
11:41:15,190
11:42:05,190
11:42:39,192
11:43:21,192
11:44:11,194
11:44:36,195
11:45:22,195
11:46:05,195
11:46:31,197
11:47:05,198
11:48:00,197
11:48:26,197
11:48:53,198
11:49:52,198
11:50:25,198
11:51:22,200
11:52:02,200
11:53:00,200
11:53:35,202
11:53:54,203
11:54:12,203
11:54:53,203
11:55:30,201
11:56:28,201
11:56:49,201
11:57:43,203
11:58:01,203
11:58:33,205
11:59:07,204
11:59:35,205
12:00:30,207
12:01:25,208
12:01:40,206
12:02:02,205
12:02:19,205
12:02:40,203
12:03:04,201
12:03:33,201
12:03:54,201
12:04:43,201
12:05:02,199
12:05:25,197
12:06:07,195
12:07:00,193
12:07:52,192
12:08:41,194
12:09:24,194
12:10:17,194
12:11:01,194
12:11:25,194
12:12:15,194
12:12:56,196
12:13:33,196
12:14:31,195
12:15:27,194
12:16:24,192
12:16:56,192
12:17:49,191
12:18:33,189
12:19:12,189
12:19:53,188
12:20:33,187
12:21:19,186
12:22:00,184
12:22:47,183
12:23:27,181
12:24:02,183
12:24:20,183
12:25:13,184
12:26:05,184
12:26:28,186
12:26:44,186
12:27:00,186
12:27:21,186
12:27:46,186
12:28:40,186
12:28:59,185
12:29:29,185
12:30:03,183
12:30:25,182
12:31:02,182
12:31:18,182
12:31:39,182
12:32:22,182
12:32:58,183
12:33:50,184
12:34:14,184
12:34:57,182
12:35:35,180
12:36:12,178
12:36:52,176
12:37:11,178
12:38:07,179
12:38:59,180
12:39:21,181
12:40:09,182
12:40:39,180
12:41:17,179
12:41:48,181
12:42:24,181
12:42:57,180
12:43:30,180
12:44:25,178
12:44:43,176
12:45:26,177
12:45:55,177
12:46:22,177
12:46:42,179
12:47:07,181
12:48:05,183
12:48:32,185
12:49:24,187
12:49:55,187
12:50:50,188
12:51:07,189
12:51:22,191
12:51:58,190
12:52:50,189
12:53:31,187
12:53:50,186
12:54:39,186
12:55:36,187
12:56:34,188
12:56:55,190
12:57:50,188
12:58:26,186
12:58:52,184
12:59:21,184
12:59:49,182
13:00:45,182
13:01:27,182
13:01:56,181
13:02:49,179
13:03:15,178
13:03:57,178
13:04:46,178
13:05:37,180
13:06:19,180
13:07:15,182
13:08:12,183
13:08:37,184
13:09:29,185
13:09:49,187
13:10:05,187
13:10:37,189
13:10:54,189
13:11:35,189
13:12:08,190
13:13:03,190
13:13:44,189
13:14:19,187
13:14:39,188
13:15:16,188
13:15:49,190
13:16:30,191
13:16:57,192
13:17:49,194
13:18:16,192
13:19:09,192
13:19:44,190
13:20:11,191
13:20:50,191
13:21:26,193
13:21:47,195
13:22:19,197
13:22:40,199
13:23:21,200
13:24:01,202
13:24:59,203
13:25:30,204
13:25:48,204
13:26:12,206
13:26:35,206
13:27:27,206
13:28:20,208
13:29:11,208
13:29:35,208
13:30:16,208
13:31:05,208
13:31:48,210
13:32:09,211
13:32:58,211
13:33:15,212
13:34:05,212
13:34:25,210
13:35:18,208
13:35:44,208
13:36:15,208
13:36:39,207
13:37:20,207
13:37:51,206
13:38:42,205
13:39:37,203
13:40:26,202
13:40:47,200
13:41:11,198
13:41:46,198
13:42:30,200
13:42:49,201
13:43:25,203
13:43:55,204
13:44:36,206
13:45:06,207
13:45:27,207
13:46:04,206
13:46:46,205
13:47:36,203
13:47:54,203
13:48:29,204
13:48:44,204
13:49:31,206
13:49:47,207
13:50:44,207
13:51:14,207
13:52:13,207
13:52:45,205
13:53:01,203
13:53:26,202
13:54:04,201
13:54:30,200
13:54:54,198
13:55:16,197
13:55:34,196
13:55:53,196
13:56:40,195
13:57:35,195
13:58:14,193
13:58:41,192
13:59:12,192
14:00:11,194
14:01:08,194
14:01:36,195
14:02:15,196
14:02:49,198
14:03:42,200
14:04:37,198
14:05:12,198
14:05:50,198
14:06:13,198
14:06:45,198
14:07:35,200
14:08:30,202
14:08:56,204
14:09:35,205
14:10:32,205
14:11:23,207
14:11:55,207
14:12:33,209
14:13:31,211
14:14:00,213
14:14:25,213
14:15:21,213
14:16:10,213
14:17:03,211
14:17:57,211
14:18:54,211
14:19:23,212
14:19:50,213
14:20:05,214
14:20:22,215
14:21:21,213
14:21:43,213
14:22:08,213
14:22:47,214
14:23:13,215
14:24:05,217
14:24:48,218
14:25:21,220
14:26:05,222
14:26:50,222
14:27:34,223
14:27:51,223
14:28:41,221
14:28:58,220
14:29:18,219
14:29:35,219
14:30:13,218
14:31:09,217
14:32:04,215
14:32:45,213
14:33:02,212
14:33:20,212
14:33:54,213
14:34:13,215
14:34:29,217
14:34:56,217
14:35:28,217
14:36:13,219
14:37:02,221
14:37:22,221
14:38:14,221
14:38:39,221
14:39:13,221
14:40:12,219
14:41:02,217
14:41:48,217
14:42:29,219
14:43:14,219
14:43:48,221
14:44:20,222
14:44:38,222
14:45:10,222
14:45:57,224
14:46:18,225
14:46:47,225
14:47:07,223
14:47:50,225
14:48:23,227
14:49:22,228
14:49:50,228
14:50:40,229
14:51:29,231
14:52:17,230
14:52:44,230
14:53:10,230
14:53:25,232
14:54:22,234
14:55:05,235
14:55:33,235
14:56:12,237
14:57:03,237
14:58:02,239
14:58:42,241
14:59:25,242
15:00:05,243
15:00:53,243
15:01:42,243
15:02:07,241
15:02:27,240
15:03:02,240
15:03:42,240
15:04:00,240
15:04:19,239
15:05:16,239
15:05:44,237
15:05:59,235
15:06:20,234
15:07:05,233
15:07:32,232
15:08:08,232
