09:00:00,200
09:00:44,202
09:01:28,203
09:02:26,201
09:03:22,200
09:04:13,198
09:04:50,198
09:05:23,198
09:06:08,196
09:06:37,195
09:07:17,194
09:07:40,193
09:08:00,192
09:08:18,190
09:09:15,188
09:09:35,187
09:10:31,186
09:11:23,188
09:11:48,190
09:12:25,190
09:13:19,190
09:13:41,191
09:13:58,193
09:14:30,193
09:14:55,195
09:15:29,197
09:15:46,197
09:16:01,197
09:16:52,198
09:17:33,199
09:17:50,199
09:18:32,198
09:18:55,198
09:19:51,196
09:20:21,194
09:21:18,194
09:21:34,193
09:21:51,193
09:22:16,192
09:22:34,194
09:23:04,196
09:23:25,198
09:23:55,198
09:24:32,198
09:25:10,200
09:25:35,201
09:26:05,203
09:26:53,203
09:27:09,203
09:28:04,203
09:28:34,202
09:28:50,201
09:29:49,200
09:30:07,200
09:30:41,198
09:31:12,197
09:31:28,197
09:31:44,197
09:32:24,198
09:33:07,200
09:34:02,200
09:34:57,200
09:35:23,200
09:36:19,201
09:37:04,202
09:37:25,202
09:38:06,202
09:38:59,203
09:39:20,202
09:40:16,201
09:41:01,199
09:41:56,199
09:42:42,199
09:43:17,198
09:44:06,198
09:44:53,196
09:45:18,195
09:46:13,195
09:47:06,194
09:48:01,193
09:48:48,191
09:49:28,191
09:49:59,189
09:50:19,189
09:51:02,187
09:51:35,186
09:52:18,184
09:53:14,182
09:54:01,182
09:54:45,182
09:55:26,182
09:56:05,180
09:56:22,178
09:57:15,176
09:57:47,175
09:58:23,173
09:59:18,171
10:00:08,169
10:01:03,169
10:02:00,168
10:02:41,167
10:03:37,165
10:03:52,164
10:04:41,163
10:05:36,161
10:06:06,161
10:06:24,160
10:06:56,159
10:07:21,158
10:07:57,157
10:08:17,155
10:08:50,154
10:09:43,153
10:10:14,152
10:10:51,152
10:11:06,152
10:11:31,153
10:11:50,153
10:12:47,152
10:13:07,150
10:13:25,148
10:14:02,147
10:14:42,147
10:15:16,146
10:15:31,146
10:16:02,144
10:16:40,145
10:16:57,147
10:17:40,147
10:18:30,147
10:19:16,147
10:20:07,149
10:20:54,151
10:21:47,152
10:22:46,153
10:23:09,153
10:23:58,153
10:24:27,154
10:25:20,155
10:25:50,155
10:26:49,154
10:27:24,154
10:27:52,152
10:28:46,151
10:29:07,149
10:29:44,147
10:29:59,146
10:30:17,144
10:31:04,142
10:31:33,142
10:32:16,142
10:33:09,142
10:33:41,141
10:34:11,141
10:34:58,143
10:35:34,141
10:36:18,139
10:37:10,137
10:37:55,136
10:38:15,138
10:38:57,139
10:39:19,139
10:40:05,139
10:40:25,137
10:40:57,136
10:41:13,135
10:42:10,135
10:42:33,135
10:43:01,134
10:43:49,134
10:44:44,132
10:45:30,130
10:46:15,128
10:47:01,127
10:47:21,125
10:47:55,125
10:48:48,123
10:49:31,122
10:49:53,121
10:50:34,121
10:50:59,122
10:51:52,122
10:52:40,120
10:53:23,118
10:54:01,116
10:54:28,115
10:54:59,115
